Country,Year,Age,Type,Unit,NominalOrReal,SingleOrFiveYear,Attributes,Status,Labor Income,Public Consumption,Private Consumption,LifeCycle Deficit,Consumption,Self-employment Labor Income,Earnings,ID,Entry,Exit,Span,Region
Moldova,2014,3,Smooth Mean,Units,Nominal,Single,,Public,0,14326.07732,12332.69844,26658.77576,26658.77576,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,4,Smooth Mean,Units,Nominal,Single,,Public,0,15004.86143,12608.51834,27613.37977,27613.37977,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,5,Smooth Mean,Units,Nominal,Single,,Public,0,15376.17054,12956.62418,28332.79472,28332.79472,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,6,Smooth Mean,Units,Nominal,Single,,Public,0,14966.3521,13515.12791,28481.48001,28481.48001,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,7,Smooth Mean,Units,Nominal,Single,,Public,0,14188.8308,13999.20174,28188.03254,28188.03254,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,8,Smooth Mean,Units,Nominal,Single,,Public,0,13846.61859,14472.954,28319.57259,28319.57259,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,9,Smooth Mean,Units,Nominal,Single,,Public,0,13586.45499,14963.3035,28549.75849,28549.75849,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,10,Smooth Mean,Units,Nominal,Single,,Public,0,13367.23004,15483.25282,28850.48286,28850.48286,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,11,Smooth Mean,Units,Nominal,Single,,Public,0,13185.10803,15887.33726,29072.44529,29072.44529,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,12,Smooth Mean,Units,Nominal,Single,,Public,0,12724.77511,16460.48782,29185.26293,29185.26293,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,13,Smooth Mean,Units,Nominal,Single,,Public,0,12554.36587,17185.30663,29739.6725,29739.6725,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,14,Smooth Mean,Units,Nominal,Single,,Public,0,12447.33277,18100.32145,30547.65421,30547.65421,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,15,Smooth Mean,Units,Nominal,Single,,Public,373.8048417,12442.22725,19171.56459,31239.987,31613.79184,354.9034356,18.90140604,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,16,Smooth Mean,Units,Nominal,Single,,Public,1192.470481,12111.74982,20553.24113,31472.52047,32664.99095,510.1397034,682.3307775,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,17,Smooth Mean,Units,Nominal,Single,,Public,3460.534305,10696.79083,22064.03183,29300.28835,32760.82266,665.3798633,2795.154442,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,18,Smooth Mean,Units,Nominal,Single,,Public,5686.844303,9652.255845,23659.40333,27624.81487,33311.65918,826.2367041,4860.607599,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,19,Smooth Mean,Units,Nominal,Single,,Public,8422.025187,6946.9302,25113.85588,23638.76089,32060.78608,992.9296494,7429.095538,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,20,Smooth Mean,Units,Nominal,Single,,Public,11277.76842,5881.245667,26432.31286,21035.7901,32313.55852,1168.514632,10109.25379,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,21,Smooth Mean,Units,Nominal,Single,,Public,14136.70865,4914.779617,27327.64056,18105.71153,32242.42017,1332.601469,12804.10718,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,22,Smooth Mean,Units,Nominal,Single,,Public,17010.15971,4435.315826,27925.09346,15350.24957,32360.40928,1501.573047,15508.58667,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,23,Smooth Mean,Units,Nominal,Single,,Public,19753.85543,4033.441301,28131.50526,12411.09114,32164.94656,1655.734231,18098.1212,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,24,Smooth Mean,Units,Nominal,Single,,Public,22299.0772,3618.825292,28291.20562,9610.953713,31910.03091,1800.02988,20499.04732,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,25,Smooth Mean,Units,Nominal,Single,,Public,24304.88035,3487.96004,28423.00296,7606.082648,31910.963,1915.868057,22389.01229,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,26,Smooth Mean,Units,Nominal,Single,,Public,25932.06869,3340.280216,28655.73475,6063.946282,31996.01497,2037.873038,23894.19565,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,27,Smooth Mean,Units,Nominal,Single,,Public,26965.50023,3224.047995,28783.505,5042.052764,32007.55299,2171.591193,24793.90903,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,28,Smooth Mean,Units,Nominal,Single,,Public,27563.8449,3160.279149,28976.28625,4572.720497,32136.5654,2296.754755,25267.09015,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,29,Smooth Mean,Units,Nominal,Single,,Public,27867.81873,3111.77911,28998.41465,4242.37503,32110.19376,2423.726366,25444.09236,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,30,Smooth Mean,Units,Nominal,Single,,Public,28476.79764,3006.554388,28713.89168,3243.648432,31720.44607,2576.207638,25900.59,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,31,Smooth Mean,Units,Nominal,Single,,Public,28826.13093,2965.197329,28272.94292,2412.009321,31238.14025,2729.137822,26096.99311,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,32,Smooth Mean,Units,Nominal,Single,,Public,29460.36056,2946.845575,27769.23757,1255.722577,30716.08314,2894.212011,26566.14855,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,33,Smooth Mean,Units,Nominal,Single,,Public,29850.76305,2928.176538,27137.22567,214.6391581,30065.40221,3060.494804,26790.26825,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,34,Smooth Mean,Units,Nominal,Single,,Public,30315.6161,2938.567038,26467.98316,-909.0659103,29406.55019,3230.206065,27085.41004,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,35,Smooth Mean,Units,Nominal,Single,,Public,30573.22742,2983.068836,25949.8112,-1640.347382,28932.88004,3398.850075,27174.37734,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,36,Smooth Mean,Units,Nominal,Single,,Public,31170.73173,3029.858083,25591.28232,-2549.591333,28621.1404,3563.872263,27606.85947,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,37,Smooth Mean,Units,Nominal,Single,,Public,31704.00316,3078.058479,25464.94202,-3161.002658,28543.0005,3743.538667,27960.46449,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,38,Smooth Mean,Units,Nominal,Single,,Public,32643.99174,3140.096753,25578.62348,-3925.271505,28718.72024,3925.815369,28718.17637,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,39,Smooth Mean,Units,Nominal,Single,,Public,33580.6579,3185.831963,25768.15407,-4626.671867,28953.98604,4078.843077,29501.81483,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,40,Smooth Mean,Units,Nominal,Single,,Public,34354.15159,3224.983583,25967.44246,-5161.725545,29192.42604,4226.037229,30128.11436,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,41,Smooth Mean,Units,Nominal,Single,,Public,34981.40535,3279.166493,26059.22109,-5643.017771,29338.38758,4362.216829,30619.18852,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,42,Smooth Mean,Units,Nominal,Single,,Public,35523.44049,3334.604203,26100.25161,-6088.584675,29434.85582,4449.948858,31073.49163,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,43,Smooth Mean,Units,Nominal,Single,,Public,35742.92042,3374.564686,26069.16531,-6299.190427,29443.72999,4483.613498,31259.30692,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,44,Smooth Mean,Units,Nominal,Single,,Public,35732.23849,3408.963859,26029.21075,-6294.06388,29438.17461,4523.575951,31208.66254,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,45,Smooth Mean,Units,Nominal,Single,,Public,35627.09761,3425.240798,26044.68996,-6157.16686,29469.93075,4487.320265,31139.77735,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,46,Smooth Mean,Units,Nominal,Single,,Public,35556.09519,3432.668115,26096.37886,-6027.048209,29529.04698,4419.638331,31136.45685,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,47,Smooth Mean,Units,Nominal,Single,,Public,35455.16894,3463.575521,26166.78329,-5824.810122,29630.35881,4360.570672,31094.59826,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,48,Smooth Mean,Units,Nominal,Single,,Public,35536.54037,3526.162005,26225.51846,-5784.859911,29751.68046,4366.211542,31170.32883,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,49,Smooth Mean,Units,Nominal,Single,,Public,35554.78298,3609.06604,26293.38087,-5652.336064,29902.44692,4402.729475,31152.0535,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,50,Smooth Mean,Units,Nominal,Single,,Public,35623.66631,3732.526542,26295.61278,-5595.526983,30028.13933,4504.841591,31118.82472,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,51,Smooth Mean,Units,Nominal,Single,,Public,35390.46797,3836.821859,26279.17197,-5274.474135,30115.99383,4665.298894,30725.16907,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,52,Smooth Mean,Units,Nominal,Single,,Public,35027.06444,3917.760101,26245.03391,-4864.270432,30162.79401,4821.169668,30205.89477,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,53,Smooth Mean,Units,Nominal,Single,,Public,34304.0244,3967.025239,26204.9282,-4132.070965,30171.95344,4871.561948,29432.46245,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,54,Smooth Mean,Units,Nominal,Single,,Public,33290.72001,4000.651816,26177.2756,-3112.792587,30177.92742,4838.168687,28452.55132,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,55,Smooth Mean,Units,Nominal,Single,,Public,32070.31511,4020.632196,26178.35755,-1871.325369,30198.98974,4754.035284,27316.27983,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,56,Smooth Mean,Units,Nominal,Single,,Public,30638.3703,4075.986893,26212.55817,-349.8252357,30288.54507,4549.934077,26088.43622,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,57,Smooth Mean,Units,Nominal,Single,,Public,28650.34085,4207.476073,26262.76983,1819.905055,30470.2459,4251.189044,24399.15181,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,58,Smooth Mean,Units,Nominal,Single,,Public,26273.93437,4360.35222,26321.64516,4408.063007,30681.99738,4008.411932,22265.52244,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,59,Smooth Mean,Units,Nominal,Single,,Public,23807.81327,4537.211797,26350.88351,7080.282038,30888.09531,3794.41442,20013.39885,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,60,Smooth Mean,Units,Nominal,Single,,Public,21149.77276,4703.979705,26339.88635,9894.093294,31043.86606,3599.287046,17550.48572,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,61,Smooth Mean,Units,Nominal,Single,,Public,18742.761,4822.332939,26305.31885,12384.89079,31127.65179,3537.782193,15204.9788,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,62,Smooth Mean,Units,Nominal,Single,,Public,15032.53746,4898.756065,26291.22798,16157.44659,31189.98405,3550.628688,11481.90877,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,63,Smooth Mean,Units,Nominal,Single,,Public,13444.19068,4979.599328,26368.31854,17903.72719,31347.91787,3543.604259,9900.586422,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,64,Smooth Mean,Units,Nominal,Single,,Public,11994.21347,5044.335624,26416.39345,19466.51561,31460.72908,3534.4478,8459.765668,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,65,Smooth Mean,Units,Nominal,Single,,Public,10615.4598,5129.538392,26472.56386,20986.64245,31602.10226,3463.036617,7152.423187,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,66,Smooth Mean,Units,Nominal,Single,,Public,9147.563805,5219.486841,26412.373,22484.29604,31631.85985,3307.445787,5840.118018,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,67,Smooth Mean,Units,Nominal,Single,,Public,7889.409302,5297.99273,26171.51141,23580.09484,31469.50414,3162.590572,4726.81873,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,68,Smooth Mean,Units,Nominal,Single,,Public,6716.873564,5366.132245,25672.17487,24321.43355,31038.30711,2986.730228,3730.143336,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,69,Smooth Mean,Units,Nominal,Single,,Public,5939.331294,5424.411008,25236.56345,24721.64316,30660.97446,2871.027804,3068.30349,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,70,Smooth Mean,Units,Nominal,Single,,Public,5204.313492,5482.031373,24710.06061,24987.77849,30192.09199,2795.44395,2408.869542,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,71,Smooth Mean,Units,Nominal,Single,,Public,4675.618169,5522.253722,24263.97457,25110.61012,29786.22829,2789.091281,1886.526888,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,72,Smooth Mean,Units,Nominal,Single,,Public,4289.594563,5571.906555,23888.7047,25171.01669,29460.61126,2766.084261,1523.510302,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,73,Smooth Mean,Units,Nominal,Single,,Public,3953.001558,5641.121656,23673.07686,25361.19696,29314.19852,2779.017271,1173.984287,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,74,Smooth Mean,Units,Nominal,Single,,Public,3651.60203,5717.915933,23399.15795,25465.47185,29117.07388,2761.925043,889.6769871,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,75,Smooth Mean,Units,Nominal,Single,,Public,3580.999662,5773.504328,23233.488,25425.99267,29006.99233,2721.78436,859.2153019,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,76,Smooth Mean,Units,Nominal,Single,,Public,3503.190941,5798.679594,23007.06012,25302.54878,28805.73972,2687.444845,815.7460958,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,77,Smooth Mean,Units,Nominal,Single,,Public,3533.442719,5832.153166,22786.35042,25085.06087,28618.50359,2673.736103,859.7066158,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,78,Smooth Mean,Units,Nominal,Single,,Public,3514.904739,5863.399729,22508.23017,24856.72516,28371.6299,2618.61307,896.2916689,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,79,Smooth Mean,Units,Nominal,Single,,Public,2762.34254,5887.859056,22281.58651,25407.10302,28169.44556,2510.942222,251.4003189,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,80,Smooth Mean,Units,Nominal,Single,,Public,2685.431016,5917.839778,22016.90534,25249.3141,27934.74512,2394.964115,290.466901,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,81,Smooth Mean,Units,Nominal,Single,,Public,2208.188137,5949.561703,21876.89976,25618.27332,27826.46146,2208.188137,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,82,Smooth Mean,Units,Nominal,Single,,Public,1966.748598,5980.627637,21843.17436,25857.0534,27823.802,1966.748598,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,83,Smooth Mean,Units,Nominal,Single,,Public,1707.86255,6025.931753,21920.87023,26238.93943,27946.80198,1707.86255,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,84,Smooth Mean,Units,Nominal,Single,,Public,1451.092917,6069.02782,22029.3809,26647.31581,28098.40872,1451.092917,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,85,Smooth Mean,Units,Nominal,Single,,Public,1190.419344,6112.178967,22109.87773,27031.63736,28222.0567,1190.419344,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,86,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,87,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,88,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,89,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,90,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,91,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,92,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,93,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,94,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,95,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,96,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,97,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,98,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,99,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,100,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,101,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,102,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,103,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,104,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,105,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,106,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,107,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,108,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,109,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,110,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Moldova-2014,NA,NA,NA,EuropeNA
Mozambique,2008,0,Smooth Mean,Units,Nominal,Single,,Public,0,1187.999545,4079.272507,5267.272052,5267.272052,0,0,Mozambique-2008,27,60,33,Africa
Mozambique,2008,1,Smooth Mean,Units,Nominal,Single,,Public,0,1182.81821,4263.777052,5446.595263,5446.595263,0,0,Mozambique-2008,27,60,33,Africa
Mozambique,2008,2,Smooth Mean,Units,Nominal,Single,,Public,0,1178.288456,4448.301954,5626.59041,5626.59041,0,0,Mozambique-2008,27,60,33,Africa
Mozambique,2008,3,Smooth Mean,Units,Nominal,Single,,Public,3.405622422,1174.702762,4632.828568,5804.125708,5807.53133,0,3.405622422,Mozambique-2008,27,60,33,Africa
Mozambique,2008,4,Smooth Mean,Units,Nominal,Single,,Public,9.843173969,1176.521712,4817.355023,5984.03356,5993.876734,0,9.843173969,Mozambique-2008,27,60,33,Africa
Mozambique,2008,5,Smooth Mean,Units,Nominal,Single,,Public,16.28072552,1523.107893,5002.500259,6509.327426,6525.608152,0,16.28072552,Mozambique-2008,27,60,33,Africa
Mozambique,2008,6,Smooth Mean,Units,Nominal,Single,,Public,25.67977927,2136.096511,5192.1259,7302.542632,7328.222411,0,25.67977927,Mozambique-2008,27,60,33,Africa
Mozambique,2008,7,Smooth Mean,Units,Nominal,Single,,Public,42.89257721,2585.983579,5476.927689,8020.018691,8062.911268,0,42.89257721,Mozambique-2008,27,60,33,Africa
Mozambique,2008,8,Smooth Mean,Units,Nominal,Single,,Public,141.9432043,2745.280858,5789.390195,8392.727849,8534.671054,74.71606989,67.22713443,Mozambique-2008,27,60,33,Africa
Mozambique,2008,9,Smooth Mean,Units,Nominal,Single,,Public,1618.200646,2859.780431,6175.312007,7416.891792,9035.092437,1517.437286,100.7633594,Mozambique-2008,27,60,33,Africa
Mozambique,2008,10,Smooth Mean,Units,Nominal,Single,,Public,2036.247256,2873.753662,6652.204007,7489.710412,9525.957669,1880.511579,155.7356778,Mozambique-2008,27,60,33,Africa
Mozambique,2008,11,Smooth Mean,Units,Nominal,Single,,Public,2498.595044,2883.97455,7164.907473,7550.28698,10048.88202,2265.316211,233.2788323,Mozambique-2008,27,60,33,Africa
Mozambique,2008,12,Smooth Mean,Units,Nominal,Single,,Public,3007.56033,2852.37516,7837.986113,7682.800943,10690.36127,2663.763184,343.7971462,Mozambique-2008,27,60,33,Africa
Mozambique,2008,13,Smooth Mean,Units,Nominal,Single,,Public,3557.740654,2822.39301,8524.770544,7789.422899,11347.16355,3067.106513,490.634141,Mozambique-2008,27,60,33,Africa
Mozambique,2008,14,Smooth Mean,Units,Nominal,Single,,Public,4089.384006,2762.316755,9255.243788,7928.176536,12017.56054,3423.873178,665.5108285,Mozambique-2008,27,60,33,Africa
Mozambique,2008,15,Smooth Mean,Units,Nominal,Single,,Public,4703.906469,2605.626897,10202.07449,8103.794921,12807.70139,3793.494589,910.41188,Mozambique-2008,27,60,33,Africa
Mozambique,2008,16,Smooth Mean,Units,Nominal,Single,,Public,5426.805224,2476.643857,11018.24169,8068.080326,13494.88555,4251.677637,1175.127588,Mozambique-2008,27,60,33,Africa
Mozambique,2008,17,Smooth Mean,Units,Nominal,Single,,Public,6261.643198,2309.408941,11926.28357,7974.049316,14235.69251,4712.523023,1549.120175,Mozambique-2008,27,60,33,Africa
Mozambique,2008,18,Smooth Mean,Units,Nominal,Single,,Public,7111.890111,2192.199814,12621.20534,7701.515041,14813.40515,5167.986682,1943.90343,Mozambique-2008,27,60,33,Africa
Mozambique,2008,19,Smooth Mean,Units,Nominal,Single,,Public,8045.658656,2019.390797,13332.16575,7305.897896,15351.55655,5658.274074,2387.384582,Mozambique-2008,27,60,33,Africa
Mozambique,2008,20,Smooth Mean,Units,Nominal,Single,,Public,9120.799219,1960.036287,14076.14293,6915.379995,16036.17921,6241.762863,2879.036356,Mozambique-2008,27,60,33,Africa
Mozambique,2008,21,Smooth Mean,Units,Nominal,Single,,Public,10288.20223,1970.16097,14732.23198,6414.190716,16702.39295,6902.970698,3385.231534,Mozambique-2008,27,60,33,Africa
Mozambique,2008,22,Smooth Mean,Units,Nominal,Single,,Public,11668.47282,1760.862959,15195.11392,5287.504054,16955.97688,7746.975485,3921.497338,Mozambique-2008,27,60,33,Africa
Mozambique,2008,23,Smooth Mean,Units,Nominal,Single,,Public,13054.64433,1846.571808,15463.56834,4255.495816,17310.14015,8604.849684,4449.794648,Mozambique-2008,27,60,33,Africa
Mozambique,2008,24,Smooth Mean,Units,Nominal,Single,,Public,14423.08539,1660.437166,15694.11226,2931.46403,17354.54942,9434.981378,4988.104014,Mozambique-2008,27,60,33,Africa
Mozambique,2008,25,Smooth Mean,Units,Nominal,Single,,Public,15600.90795,1757.187295,15888.1126,2044.391945,17645.29989,10120.32481,5480.583138,Mozambique-2008,27,60,33,Africa
Mozambique,2008,26,Smooth Mean,Units,Nominal,Single,,Public,16890.00026,1698.557394,16011.77911,820.3362448,17710.3365,10908.70403,5981.296231,Mozambique-2008,27,60,33,Africa
Mozambique,2008,27,Smooth Mean,Units,Nominal,Single,,Public,17882.34296,1716.062237,15775.98804,-390.2926766,17492.05028,11469.16698,6413.175978,Mozambique-2008,27,60,33,Africa
Mozambique,2008,28,Smooth Mean,Units,Nominal,Single,,Public,18847.27982,1532.75377,15513.59267,-1800.933376,17046.34644,12078.29092,6768.988895,Mozambique-2008,27,60,33,Africa
